batch_id,medicine_id,medicine_name,expiry_date,quantity_vien,branch_id
B4906,M5,Thuoc_M5,2025-09-12,100,CN5
B4907,M48,Thuoc_M48,2025-09-03,500,CN1
B4908,M45,Thuoc_M45,2027-02-11,800,CN1
B4909,M12,Thuoc_M12,2027-02-28,400,CN9
B4910,M27,Thuoc_M27,2026-08-22,600,CN1
B4911,M21,Thuoc_M21,2025-07-05,300,CN1
B4912,M48,Thuoc_M48,2027-08-17,700,CN2
B4913,M19,Thuoc_M19,2025-07-02,1000,CN9
B4914,M29,Thuoc_M29,2025-05-22,1000,CN8
B4915,M49,Thuoc_M49,2026-06-29,100,CN9
B4916,M21,Thuoc_M21,2025-04-27,300,CN4
B4917,M23,Thuoc_M23,2025-12-16,800,CN5
B4918,M13,Thuoc_M13,2026-06-08,100,CN8
B4919,M49,Thuoc_M49,2025-11-06,500,CN3
B4920,M31,Thuoc_M31,2027-04-01,500,CN3
B4921,M34,Thuoc_M34,2026-06-19,1000,CN6
B4922,M48,Thuoc_M48,2027-06-04,200,CN5
B4923,M12,Thuoc_M12,2027-03-22,100,CN9
B4924,M8,Thuoc_M8,2025-04-06,200,CN10
B4925,M31,Thuoc_M31,2026-05-05,300,CN1
B4926,M48,Thuoc_M48,2026-02-28,800,CN9
B4927,M28,Thuoc_M28,2027-02-18,800,CN3
B4928,M34,Thuoc_M34,2027-03-29,1000,CN8
B4929,M34,Thuoc_M34,2025-05-10,600,CN9
B4930,M37,Thuoc_M37,2027-06-17,800,CN8
B4931,M1,Thuoc_M1,2027-07-09,200,CN8
B4932,M3,Thuoc_M3,2027-08-03,900,CN8
B4933,M23,Thuoc_M23,2025-11-04,700,CN6
B4934,M9,Thuoc_M9,2026-06-23,300,CN5
B4935,M35,Thuoc_M35,2026-10-11,800,CN1
B4936,M43,Thuoc_M43,2027-08-18,800,CN4
B4937,M34,Thuoc_M34,2026-11-18,800,CN2
B4938,M32,Thuoc_M32,2025-10-03,800,CN8
B4939,M26,Thuoc_M26,2027-04-05,500,CN9
B4940,M48,Thuoc_M48,2027-06-11,400,CN5
B4941,M45,Thuoc_M45,2026-06-25,800,CN5
B4942,M9,Thuoc_M9,2026-11-15,400,CN8
B4943,M33,Thuoc_M33,2027-07-06,400,CN8
B4944,M42,Thuoc_M42,2027-02-08,400,CN9
B4945,M24,Thuoc_M24,2027-08-16,500,CN1
B4946,M21,Thuoc_M21,2027-03-21,800,CN7
B4947,M5,Thuoc_M5,2025-07-24,600,CN2
B4948,M13,Thuoc_M13,2025-08-13,400,CN1
B4949,M38,Thuoc_M38,2027-06-06,300,CN4
B4950,M35,Thuoc_M35,2025-07-12,1000,CN10
B4951,M40,Thuoc_M40,2025-12-16,500,CN9
B4952,M10,Thuoc_M10,2026-11-06,600,CN1
B4953,M39,Thuoc_M39,2027-05-02,700,CN2
B4954,M33,Thuoc_M33,2026-05-01,400,CN5
B4955,M14,Thuoc_M14,2027-02-27,700,CN2
B4956,M27,Thuoc_M27,2025-05-12,800,CN10
B4957,M30,Thuoc_M30,2026-04-19,400,CN10
B4958,M19,Thuoc_M19,2026-06-12,600,CN5
B4959,M13,Thuoc_M13,2025-10-20,700,CN10
B4960,M17,Thuoc_M17,2027-01-22,700,CN8
B4961,M23,Thuoc_M23,2025-07-11,500,CN2
B4962,M39,Thuoc_M39,2027-03-09,600,CN5
B4963,M49,Thuoc_M49,2027-06-14,800,CN4
B4964,M35,Thuoc_M35,2026-08-04,400,CN10
B4965,M1,Thuoc_M1,2026-10-23,200,CN4
B4966,M42,Thuoc_M42,2026-02-14,900,CN8
B4967,M39,Thuoc_M39,2027-08-11,200,CN6
B4968,M48,Thuoc_M48,2026-04-14,600,CN6
B4969,M46,Thuoc_M46,2026-08-25,400,CN8
B4970,M30,Thuoc_M30,2025-09-08,1000,CN7
B4971,M31,Thuoc_M31,2026-05-04,300,CN7
B4972,M26,Thuoc_M26,2027-04-27,200,CN2
B4973,M24,Thuoc_M24,2026-11-03,800,CN4
B4974,M28,Thuoc_M28,2025-09-01,200,CN5
B4975,M20,Thuoc_M20,2026-07-25,700,CN4
B4976,M5,Thuoc_M5,2026-02-10,500,CN2
B4977,M37,Thuoc_M37,2026-08-14,700,CN5
B4978,M23,Thuoc_M23,2026-09-18,400,CN1
B4979,M18,Thuoc_M18,2025-04-09,1000,CN9
B4980,M9,Thuoc_M9,2026-10-02,500,CN9
B4981,M7,Thuoc_M7,2027-01-14,800,CN3
B4982,M31,Thuoc_M31,2026-09-20,1000,CN6
B4983,M21,Thuoc_M21,2025-04-15,500,CN4
B4984,M49,Thuoc_M49,2027-04-19,800,CN7
B4985,M24,Thuoc_M24,2025-04-21,500,CN8
B4986,M29,Thuoc_M29,2027-01-07,1000,CN2
B4987,M21,Thuoc_M21,2026-08-27,800,CN4
B4988,M44,Thuoc_M44,2026-11-17,300,CN8
B4989,M47,Thuoc_M47,2025-12-02,700,CN6
B4990,M32,Thuoc_M32,2027-07-04,900,CN2
B4991,M44,Thuoc_M44,2026-06-10,200,CN5
B4992,M36,Thuoc_M36,2027-03-23,300,CN9
B4993,M34,Thuoc_M34,2027-03-20,100,CN3
B4994,M9,Thuoc_M9,2026-01-24,1000,CN6
B4995,M19,Thuoc_M19,2026-05-08,500,CN4
B4996,M29,Thuoc_M29,2025-04-05,1000,CN9
B4997,M30,Thuoc_M30,2027-07-25,1000,CN8
B4998,M15,Thuoc_M15,2026-08-12,600,CN7
B4999,M1,Thuoc_M1,2026-08-18,100,CN4
B5000,M3,Thuoc_M3,2026-08-20,900,CN3
B5001,M25,Thuoc_M25,2026-02-09,600,CN4
B5002,M47,Thuoc_M47,2026-11-29,800,CN3
B5003,M16,Thuoc_M16,2025-06-30,400,CN8
B5004,M43,Thuoc_M43,2025-10-16,100,CN4
B5005,M18,Thuoc_M18,2027-08-27,700,CN3
B5006,M32,Thuoc_M32,2025-07-25,100,CN3
B5007,M16,Thuoc_M16,2027-07-08,200,CN6
B5008,M31,Thuoc_M31,2026-12-14,600,CN4
B5009,M41,Thuoc_M41,2027-08-25,900,CN5
B5010,M36,Thuoc_M36,2027-03-06,200,CN3
B5011,M22,Thuoc_M22,2025-07-19,600,CN4
B5012,M39,Thuoc_M39,2027-04-17,700,CN9
B5013,M49,Thuoc_M49,2026-10-04,600,CN1
B5014,M42,Thuoc_M42,2026-02-01,1000,CN9
B5015,M32,Thuoc_M32,2026-11-26,300,CN1
B5016,M23,Thuoc_M23,2025-09-27,400,CN9
B5017,M26,Thuoc_M26,2026-02-12,800,CN3
B5018,M10,Thuoc_M10,2026-12-03,300,CN3
B5019,M17,Thuoc_M17,2025-09-12,900,CN2
B5020,M6,Thuoc_M6,2027-08-13,600,CN8
B5021,M47,Thuoc_M47,2027-03-15,1000,CN5
B5022,M12,Thuoc_M12,2026-11-27,200,CN9
B5023,M39,Thuoc_M39,2025-09-22,400,CN1
B5024,M50,Thuoc_M50,2026-04-28,100,CN4
B5025,M23,Thuoc_M23,2026-09-24,700,CN10
B5026,M34,Thuoc_M34,2027-02-25,900,CN1
B5027,M22,Thuoc_M22,2025-03-30,200,CN9
B5028,M12,Thuoc_M12,2027-01-13,600,CN8
B5029,M45,Thuoc_M45,2027-04-14,1000,CN3
B5030,M21,Thuoc_M21,2026-02-06,100,CN3
B5031,M4,Thuoc_M4,2025-04-30,100,CN10
B5032,M7,Thuoc_M7,2027-05-01,700,CN7
B5033,M18,Thuoc_M18,2027-03-17,100,CN6
B5034,M18,Thuoc_M18,2026-12-27,1000,CN9
B5035,M26,Thuoc_M26,2026-01-09,700,CN6
B5036,M22,Thuoc_M22,2025-12-27,800,CN6
B5037,M41,Thuoc_M41,2025-10-16,200,CN9
B5038,M30,Thuoc_M30,2027-01-12,800,CN8
B5039,M31,Thuoc_M31,2026-10-31,600,CN7
B5040,M49,Thuoc_M49,2026-02-15,1000,CN8
B5041,M46,Thuoc_M46,2026-07-24,200,CN10
B5042,M9,Thuoc_M9,2025-05-20,900,CN6
B5043,M3,Thuoc_M3,2025-06-16,1000,CN8
B5044,M18,Thuoc_M18,2025-11-17,300,CN4
B5045,M4,Thuoc_M4,2025-04-10,600,CN9
B5046,M16,Thuoc_M16,2026-10-27,100,CN4
B5047,M24,Thuoc_M24,2026-10-09,400,CN10
B5048,M35,Thuoc_M35,2025-09-21,300,CN4
B5049,M21,Thuoc_M21,2026-01-15,300,CN9
B5050,M7,Thuoc_M7,2025-05-22,100,CN4
B5051,M3,Thuoc_M3,2026-08-03,900,CN3
B5052,M13,Thuoc_M13,2025-10-17,500,CN2
B5053,M48,Thuoc_M48,2027-07-04,900,CN6
B5054,M12,Thuoc_M12,2026-03-08,400,CN3
B5055,M20,Thuoc_M20,2027-04-15,600,CN1
B5056,M40,Thuoc_M40,2027-01-26,200,CN3
B5057,M27,Thuoc_M27,2025-09-03,900,CN7
B5058,M7,Thuoc_M7,2025-04-27,1000,CN6
B5059,M17,Thuoc_M17,2025-09-16,200,CN2
B5060,M29,Thuoc_M29,2027-07-23,200,CN4
B5061,M43,Thuoc_M43,2026-09-23,800,CN9
B5062,M10,Thuoc_M10,2025-11-21,800,CN4
B5063,M29,Thuoc_M29,2027-01-14,700,CN3
B5064,M41,Thuoc_M41,2027-08-06,500,CN9
B5065,M49,Thuoc_M49,2027-04-21,800,CN5
B5066,M49,Thuoc_M49,2025-10-16,600,CN8
B5067,M12,Thuoc_M12,2025-07-22,900,CN6
B5068,M35,Thuoc_M35,2025-12-01,300,CN4
B5069,M8,Thuoc_M8,2026-06-23,1000,CN7
B5070,M22,Thuoc_M22,2025-06-22,800,CN3
B5071,M6,Thuoc_M6,2026-07-28,100,CN9
B5072,M15,Thuoc_M15,2025-10-23,400,CN9
B5073,M39,Thuoc_M39,2027-05-05,900,CN6
B5074,M16,Thuoc_M16,2025-10-21,300,CN10
B5075,M20,Thuoc_M20,2025-11-17,900,CN9
B5076,M18,Thuoc_M18,2027-03-26,800,CN3
B5077,M35,Thuoc_M35,2025-09-04,900,CN10
B5078,M15,Thuoc_M15,2025-12-06,600,CN8
B5079,M11,Thuoc_M11,2026-01-01,600,CN2
B5080,M4,Thuoc_M4,2025-10-22,400,CN3
B5081,M6,Thuoc_M6,2027-07-24,400,CN5
B5082,M35,Thuoc_M35,2026-12-01,1000,CN6
B5083,M12,Thuoc_M12,2026-04-24,700,CN6
B5084,M43,Thuoc_M43,2026-08-23,100,CN9
B5085,M13,Thuoc_M13,2027-01-02,500,CN7
B5086,M37,Thuoc_M37,2027-02-13,400,CN8
B5087,M50,Thuoc_M50,2027-09-02,100,CN7
B5088,M45,Thuoc_M45,2026-09-03,800,CN5
B5089,M18,Thuoc_M18,2026-11-29,300,CN7
B5090,M13,Thuoc_M13,2026-04-20,1000,CN6
B5091,M41,Thuoc_M41,2027-01-14,600,CN4
B5092,M27,Thuoc_M27,2025-04-25,900,CN10
B5093,M4,Thuoc_M4,2026-02-06,900,CN7
B5094,M16,Thuoc_M16,2026-07-29,100,CN7
B5095,M39,Thuoc_M39,2026-09-10,1000,CN4
B5096,M32,Thuoc_M32,2026-05-26,200,CN10
B5097,M20,Thuoc_M20,2027-05-01,700,CN6
B5098,M41,Thuoc_M41,2026-11-06,900,CN1
B5099,M25,Thuoc_M25,2027-07-06,600,CN8
B5100,M11,Thuoc_M11,2025-08-08,1000,CN9
B5101,M33,Thuoc_M33,2027-06-02,600,CN6
B5102,M28,Thuoc_M28,2027-01-29,700,CN7
B5103,M3,Thuoc_M3,2027-06-25,1000,CN10
B5104,M24,Thuoc_M24,2026-12-24,500,CN8
B5105,M46,Thuoc_M46,2027-09-01,300,CN6
B5106,M32,Thuoc_M32,2027-01-26,100,CN2
B5107,M39,Thuoc_M39,2026-08-28,100,CN10
B5108,M50,Thuoc_M50,2025-12-22,100,CN8
B5109,M34,Thuoc_M34,2027-06-13,600,CN3
B5110,M4,Thuoc_M4,2025-06-18,500,CN10
B5111,M20,Thuoc_M20,2026-09-03,600,CN4
B5112,M37,Thuoc_M37,2026-02-26,100,CN5
B5113,M16,Thuoc_M16,2025-12-22,200,CN8
B5114,M9,Thuoc_M9,2025-04-11,700,CN1
B5115,M3,Thuoc_M3,2026-11-20,100,CN10
B5116,M27,Thuoc_M27,2026-10-10,700,CN7
B5117,M9,Thuoc_M9,2026-06-04,700,CN5
B5118,M20,Thuoc_M20,2026-01-02,700,CN9
B5119,M7,Thuoc_M7,2025-05-30,800,CN6
B5120,M40,Thuoc_M40,2026-04-18,800,CN2
B5121,M44,Thuoc_M44,2026-02-08,1000,CN5
B5122,M48,Thuoc_M48,2025-07-27,800,CN1
B5123,M31,Thuoc_M31,2027-02-19,300,CN5
B5124,M21,Thuoc_M21,2026-03-07,900,CN3
B5125,M34,Thuoc_M34,2027-02-26,100,CN9
B5126,M38,Thuoc_M38,2026-12-04,500,CN8
B5127,M41,Thuoc_M41,2026-04-03,300,CN8
B5128,M38,Thuoc_M38,2025-11-09,500,CN7
B5129,M22,Thuoc_M22,2026-01-22,700,CN2
B5130,M17,Thuoc_M17,2026-02-03,600,CN1
B5131,M18,Thuoc_M18,2026-12-19,400,CN9
B5132,M30,Thuoc_M30,2025-05-28,800,CN10
B5133,M37,Thuoc_M37,2027-05-29,200,CN9
B5134,M3,Thuoc_M3,2025-07-13,1000,CN3
B5135,M16,Thuoc_M16,2027-01-02,900,CN7
B5136,M48,Thuoc_M48,2026-05-27,900,CN2
B5137,M22,Thuoc_M22,2025-07-03,100,CN8
B5138,M9,Thuoc_M9,2025-04-29,700,CN6
B5139,M44,Thuoc_M44,2027-07-09,700,CN2
B5140,M31,Thuoc_M31,2025-10-22,500,CN4
B5141,M20,Thuoc_M20,2027-05-04,200,CN1
B5142,M18,Thuoc_M18,2026-04-30,500,CN9
B5143,M50,Thuoc_M50,2026-04-04,300,CN5
B5144,M9,Thuoc_M9,2026-10-29,800,CN5
B5145,M20,Thuoc_M20,2025-09-01,1000,CN7
B5146,M36,Thuoc_M36,2025-04-15,100,CN8
B5147,M14,Thuoc_M14,2025-07-21,300,CN8
B5148,M30,Thuoc_M30,2027-08-05,600,CN4
B5149,M5,Thuoc_M5,2027-03-26,200,CN9
B5150,M6,Thuoc_M6,2026-06-14,200,CN8
B5151,M17,Thuoc_M17,2026-11-10,500,CN6
B5152,M8,Thuoc_M8,2026-11-29,200,CN1
B5153,M42,Thuoc_M42,2027-07-23,800,CN2
B5154,M2,Thuoc_M2,2026-09-03,300,CN3
B5155,M12,Thuoc_M12,2026-08-29,1000,CN8
B5156,M32,Thuoc_M32,2026-03-26,300,CN10
B5157,M14,Thuoc_M14,2026-02-19,700,CN2
B5158,M10,Thuoc_M10,2025-04-04,700,CN2
B5159,M33,Thuoc_M33,2027-03-24,1000,CN6
B5160,M16,Thuoc_M16,2025-05-01,200,CN9
B5161,M28,Thuoc_M28,2026-07-08,200,CN8
B5162,M42,Thuoc_M42,2025-09-11,1000,CN3
B5163,M6,Thuoc_M6,2027-08-28,1000,CN1
B5164,M35,Thuoc_M35,2027-03-29,500,CN10
B5165,M39,Thuoc_M39,2025-08-20,400,CN2
B5166,M33,Thuoc_M33,2025-06-06,300,CN5
B5167,M20,Thuoc_M20,2026-01-11,900,CN7
B5168,M48,Thuoc_M48,2025-07-15,200,CN8
B5169,M7,Thuoc_M7,2025-03-22,200,CN7
B5170,M6,Thuoc_M6,2026-01-21,600,CN9
B5171,M44,Thuoc_M44,2027-07-23,100,CN10
B5172,M26,Thuoc_M26,2025-08-28,1000,CN9
B5173,M41,Thuoc_M41,2025-12-28,300,CN9
B5174,M48,Thuoc_M48,2027-03-10,1000,CN8
B5175,M14,Thuoc_M14,2025-10-08,200,CN7
B5176,M33,Thuoc_M33,2027-05-28,800,CN10
B5177,M22,Thuoc_M22,2026-02-14,100,CN2
B5178,M33,Thuoc_M33,2025-08-23,700,CN7
B5179,M16,Thuoc_M16,2027-01-02,600,CN1
B5180,M27,Thuoc_M27,2026-07-03,1000,CN3
B5181,M23,Thuoc_M23,2026-03-11,400,CN2
B5182,M18,Thuoc_M18,2026-12-21,100,CN4
B5183,M11,Thuoc_M11,2025-12-17,200,CN2
B5184,M16,Thuoc_M16,2025-11-17,300,CN10
B5185,M37,Thuoc_M37,2026-12-26,600,CN8
B5186,M32,Thuoc_M32,2025-10-07,600,CN5
B5187,M6,Thuoc_M6,2027-03-06,800,CN5
B5188,M4,Thuoc_M4,2026-09-19,100,CN6
B5189,M7,Thuoc_M7,2026-02-26,300,CN10
B5190,M32,Thuoc_M32,2025-11-07,800,CN5
B5191,M7,Thuoc_M7,2025-05-06,900,CN10
B5192,M8,Thuoc_M8,2025-05-28,400,CN3
B5193,M45,Thuoc_M45,2026-12-04,900,CN3
B5194,M14,Thuoc_M14,2025-04-09,600,CN2
B5195,M3,Thuoc_M3,2027-02-07,800,CN1
B5196,M20,Thuoc_M20,2026-03-23,500,CN5
B5197,M16,Thuoc_M16,2026-11-07,500,CN8
B5198,M40,Thuoc_M40,2026-08-25,900,CN9
B5199,M18,Thuoc_M18,2027-01-17,700,CN1
B5200,M18,Thuoc_M18,2026-02-06,300,CN9
B5201,M32,Thuoc_M32,2027-01-30,800,CN2
B5202,M10,Thuoc_M10,2027-06-14,200,CN10
B5203,M11,Thuoc_M11,2027-08-07,400,CN10
B5204,M5,Thuoc_M5,2025-12-19,600,CN8
B5205,M24,Thuoc_M24,2026-07-01,100,CN2
B5206,M10,Thuoc_M10,2025-07-14,500,CN6
B5207,M46,Thuoc_M46,2026-08-29,500,CN1
B5208,M47,Thuoc_M47,2025-06-17,1000,CN2
B5209,M11,Thuoc_M11,2026-02-26,200,CN10
B5210,M1,Thuoc_M1,2026-01-22,500,CN1
B5211,M9,Thuoc_M9,2026-01-25,200,CN6
B5212,M21,Thuoc_M21,2025-12-10,700,CN1
B5213,M45,Thuoc_M45,2026-04-16,800,CN7
B5214,M43,Thuoc_M43,2026-07-18,600,CN10
B5215,M34,Thuoc_M34,2026-10-07,600,CN4
B5216,M49,Thuoc_M49,2025-07-22,100,CN10
B5217,M34,Thuoc_M34,2025-07-18,600,CN5
B5218,M40,Thuoc_M40,2027-06-23,800,CN4
B5219,M25,Thuoc_M25,2026-02-22,800,CN9
B5220,M35,Thuoc_M35,2027-01-08,200,CN10
B5221,M6,Thuoc_M6,2027-03-30,1000,CN8
B5222,M47,Thuoc_M47,2027-07-28,500,CN2
B5223,M6,Thuoc_M6,2026-06-06,100,CN10
B5224,M11,Thuoc_M11,2026-05-04,300,CN1
B5225,M24,Thuoc_M24,2026-12-24,300,CN10
B5226,M24,Thuoc_M24,2026-02-19,900,CN7
B5227,M33,Thuoc_M33,2026-12-18,600,CN9
B5228,M50,Thuoc_M50,2027-02-05,100,CN4
B5229,M3,Thuoc_M3,2026-10-01,700,CN1
B5230,M27,Thuoc_M27,2027-04-29,100,CN4
B5231,M3,Thuoc_M3,2026-07-07,1000,CN6
B5232,M2,Thuoc_M2,2027-01-29,300,CN2
B5233,M11,Thuoc_M11,2027-06-08,700,CN4
B5234,M16,Thuoc_M16,2027-02-17,700,CN6
B5235,M38,Thuoc_M38,2025-12-02,400,CN2
B5236,M39,Thuoc_M39,2027-04-15,1000,CN3
B5237,M29,Thuoc_M29,2026-03-28,700,CN1
B5238,M28,Thuoc_M28,2027-02-25,1000,CN8
B5239,M3,Thuoc_M3,2026-08-20,300,CN3
B5240,M29,Thuoc_M29,2027-08-15,900,CN10
B5241,M19,Thuoc_M19,2027-08-15,600,CN3
B5242,M7,Thuoc_M7,2026-01-09,200,CN10
B5243,M34,Thuoc_M34,2025-09-11,300,CN5
B5244,M33,Thuoc_M33,2027-03-22,400,CN5
B5245,M8,Thuoc_M8,2026-03-13,400,CN3
B5246,M48,Thuoc_M48,2025-09-12,1000,CN5
B5247,M33,Thuoc_M33,2026-05-21,600,CN7
B5248,M28,Thuoc_M28,2027-07-16,700,CN3
B5249,M38,Thuoc_M38,2026-01-27,900,CN8
B5250,M46,Thuoc_M46,2026-05-22,800,CN1
B5251,M32,Thuoc_M32,2026-12-20,300,CN1
B5252,M6,Thuoc_M6,2026-08-07,200,CN9
B5253,M40,Thuoc_M40,2026-11-01,800,CN2
B5254,M10,Thuoc_M10,2025-08-21,100,CN3
B5255,M11,Thuoc_M11,2025-06-06,100,CN1
B5256,M8,Thuoc_M8,2027-02-12,200,CN2
B5257,M50,Thuoc_M50,2025-06-06,700,CN8
B5258,M46,Thuoc_M46,2027-06-12,300,CN7
B5259,M33,Thuoc_M33,2025-07-15,700,CN2
B5260,M41,Thuoc_M41,2027-05-05,600,CN7
B5261,M39,Thuoc_M39,2026-12-17,1000,CN8
B5262,M40,Thuoc_M40,2026-05-10,800,CN4
B5263,M49,Thuoc_M49,2027-07-14,1000,CN7
B5264,M17,Thuoc_M17,2026-03-18,900,CN10
B5265,M3,Thuoc_M3,2026-04-26,400,CN9
B5266,M2,Thuoc_M2,2025-09-09,800,CN5
B5267,M43,Thuoc_M43,2025-07-12,400,CN1
B5268,M14,Thuoc_M14,2027-04-20,300,CN5
B5269,M1,Thuoc_M1,2027-04-30,200,CN3
B5270,M3,Thuoc_M3,2026-08-15,1000,CN5
B5271,M17,Thuoc_M17,2026-09-10,200,CN4
B5272,M28,Thuoc_M28,2026-02-20,600,CN10
B5273,M13,Thuoc_M13,2026-09-27,800,CN8
B5274,M12,Thuoc_M12,2025-09-20,1000,CN9
B5275,M8,Thuoc_M8,2026-04-29,200,CN2
B5276,M16,Thuoc_M16,2026-10-13,500,CN8
B5277,M10,Thuoc_M10,2025-04-07,900,CN10
B5278,M22,Thuoc_M22,2026-04-01,900,CN10
B5279,M23,Thuoc_M23,2026-10-15,100,CN1
B5280,M40,Thuoc_M40,2026-03-17,700,CN4
B5281,M32,Thuoc_M32,2027-01-29,100,CN6
B5282,M21,Thuoc_M21,2025-10-23,900,CN3
B5283,M42,Thuoc_M42,2026-06-16,1000,CN8
B5284,M5,Thuoc_M5,2025-06-21,200,CN8
B5285,M20,Thuoc_M20,2026-12-09,600,CN7
B5286,M30,Thuoc_M30,2027-01-28,300,CN1
B5287,M11,Thuoc_M11,2027-05-04,600,CN1
B5288,M36,Thuoc_M36,2026-10-17,200,CN4
B5289,M2,Thuoc_M2,2026-05-25,300,CN1
B5290,M5,Thuoc_M5,2026-12-26,900,CN1
B5291,M1,Thuoc_M1,2027-07-19,1000,CN6
B5292,M34,Thuoc_M34,2027-01-25,900,CN3
B5293,M30,Thuoc_M30,2027-06-07,900,CN4
B5294,M6,Thuoc_M6,2026-01-27,800,CN1
B5295,M15,Thuoc_M15,2027-04-15,800,CN4
B5296,M41,Thuoc_M41,2025-04-18,200,CN4
B5297,M5,Thuoc_M5,2027-06-30,400,CN8
B5298,M13,Thuoc_M13,2025-11-12,900,CN9
B5299,M19,Thuoc_M19,2026-05-31,600,CN5
B5300,M11,Thuoc_M11,2026-05-19,800,CN6
B5301,M22,Thuoc_M22,2026-07-26,100,CN5
B5302,M47,Thuoc_M47,2026-10-10,900,CN6
B5303,M35,Thuoc_M35,2026-05-22,700,CN5
B5304,M48,Thuoc_M48,2027-08-27,400,CN7
B5305,M5,Thuoc_M5,2025-06-24,700,CN4
B5306,M37,Thuoc_M37,2027-05-25,800,CN5
B5307,M44,Thuoc_M44,2026-08-24,800,CN4
B5308,M43,Thuoc_M43,2027-08-05,600,CN7
B5309,M9,Thuoc_M9,2026-06-24,600,CN5
B5310,M34,Thuoc_M34,2026-11-18,100,CN4
B5311,M23,Thuoc_M23,2026-01-02,500,CN5
B5312,M14,Thuoc_M14,2027-05-05,800,CN7
B5313,M1,Thuoc_M1,2026-05-28,100,CN10
B5314,M8,Thuoc_M8,2026-10-21,400,CN5
B5315,M10,Thuoc_M10,2027-06-17,800,CN3
B5316,M2,Thuoc_M2,2026-08-02,400,CN4
B5317,M47,Thuoc_M47,2026-07-03,800,CN5
B5318,M31,Thuoc_M31,2025-08-30,600,CN7
B5319,M37,Thuoc_M37,2027-02-08,300,CN8
B5320,M27,Thuoc_M27,2026-01-03,600,CN4
B5321,M49,Thuoc_M49,2026-03-13,1000,CN1
B5322,M9,Thuoc_M9,2026-02-21,900,CN8
B5323,M45,Thuoc_M45,2027-05-12,600,CN4
B5324,M19,Thuoc_M19,2026-08-17,800,CN6
B5325,M36,Thuoc_M36,2026-11-25,100,CN10
B5326,M3,Thuoc_M3,2026-08-22,400,CN8
B5327,M1,Thuoc_M1,2027-02-07,400,CN7
B5328,M26,Thuoc_M26,2027-08-11,300,CN7
B5329,M6,Thuoc_M6,2026-06-28,400,CN1
B5330,M27,Thuoc_M27,2025-12-09,1000,CN7
B5331,M36,Thuoc_M36,2026-04-23,300,CN4
B5332,M33,Thuoc_M33,2026-10-08,600,CN1
B5333,M5,Thuoc_M5,2025-08-07,900,CN4
B5334,M6,Thuoc_M6,2027-03-06,1000,CN10
B5335,M41,Thuoc_M41,2026-05-04,600,CN9
B5336,M13,Thuoc_M13,2027-04-17,200,CN6
B5337,M3,Thuoc_M3,2027-04-06,300,CN2
B5338,M7,Thuoc_M7,2027-07-27,300,CN1
B5339,M36,Thuoc_M36,2025-05-25,200,CN2
B5340,M23,Thuoc_M23,2025-05-25,200,CN7
B5341,M22,Thuoc_M22,2026-08-20,600,CN4
B5342,M25,Thuoc_M25,2027-05-28,100,CN6
B5343,M25,Thuoc_M25,2027-03-06,200,CN3
B5344,M3,Thuoc_M3,2027-07-23,500,CN7
B5345,M22,Thuoc_M22,2025-06-30,500,CN7
B5346,M50,Thuoc_M50,2026-07-07,800,CN9
B5347,M5,Thuoc_M5,2026-10-09,800,CN3
B5348,M24,Thuoc_M24,2026-08-08,500,CN7
B5349,M2,Thuoc_M2,2027-05-26,600,CN7
B5350,M30,Thuoc_M30,2027-03-22,500,CN4
B5351,M30,Thuoc_M30,2027-02-02,100,CN7
B5352,M22,Thuoc_M22,2027-06-22,200,CN5
B5353,M8,Thuoc_M8,2027-01-21,1000,CN3
B5354,M19,Thuoc_M19,2027-03-17,400,CN8
B5355,M40,Thuoc_M40,2025-08-05,500,CN8
B5356,M23,Thuoc_M23,2026-10-13,300,CN5
B5357,M38,Thuoc_M38,2027-03-05,900,CN7
B5358,M36,Thuoc_M36,2027-07-21,800,CN1
B5359,M48,Thuoc_M48,2025-04-02,900,CN9
B5360,M37,Thuoc_M37,2026-03-23,500,CN2
B5361,M46,Thuoc_M46,2027-01-10,900,CN3
B5362,M31,Thuoc_M31,2026-02-28,200,CN7
B5363,M37,Thuoc_M37,2025-03-31,700,CN7
B5364,M29,Thuoc_M29,2026-05-30,600,CN5
B5365,M8,Thuoc_M8,2025-12-08,500,CN7
B5366,M35,Thuoc_M35,2025-10-03,400,CN4
B5367,M42,Thuoc_M42,2026-02-14,100,CN8
B5368,M48,Thuoc_M48,2027-04-12,900,CN4
B5369,M6,Thuoc_M6,2027-02-22,1000,CN2
B5370,M7,Thuoc_M7,2026-10-24,200,CN3
B5371,M29,Thuoc_M29,2027-06-30,900,CN3
B5372,M35,Thuoc_M35,2027-05-07,600,CN9
B5373,M36,Thuoc_M36,2025-11-05,500,CN6
B5374,M28,Thuoc_M28,2026-11-29,600,CN9
B5375,M35,Thuoc_M35,2026-11-13,100,CN5
B5376,M48,Thuoc_M48,2027-06-15,100,CN8
B5377,M14,Thuoc_M14,2027-06-03,200,CN10
B5378,M18,Thuoc_M18,2027-08-16,600,CN1
B5379,M38,Thuoc_M38,2027-01-25,500,CN7
B5380,M38,Thuoc_M38,2026-10-27,500,CN9
B5381,M14,Thuoc_M14,2025-12-11,300,CN1
B5382,M29,Thuoc_M29,2026-10-10,900,CN4
B5383,M29,Thuoc_M29,2026-09-03,900,CN9
B5384,M47,Thuoc_M47,2026-01-08,700,CN4
