batch_id,medicine_id,medicine_name,expiry_date,quantity_vien,branch_id
B4787,M20,Thuoc_M20,2026-03-02,300,CN1
B4788,M5,Thuoc_M5,2026-06-11,1000,CN5
B4789,M6,Thuoc_M6,2025-07-04,500,CN3
B4790,M10,Thuoc_M10,2026-11-26,1400,CN4
B4791,M1,Thuoc_M1,2025-10-31,1900,CN2
B4792,M40,Thuoc_M40,2026-03-13,700,CN5
B4793,M35,Thuoc_M35,2025-09-09,1600,CN3
B4794,M40,Thuoc_M40,2026-08-13,2000,CN8
B4795,M42,Thuoc_M42,2026-09-16,900,CN7
B4796,M31,Thuoc_M31,2025-05-30,800,CN6
B4797,M47,Thuoc_M47,2026-03-22,700,CN4
B4798,M39,Thuoc_M39,2025-07-30,700,CN2
B4799,M49,Thuoc_M49,2025-06-05,1200,CN1
B4800,M27,Thuoc_M27,2025-10-04,1000,CN6
B4801,M40,Thuoc_M40,2025-08-01,1000,CN4
B4802,M25,Thuoc_M25,2026-12-28,1500,CN3
B4803,M15,Thuoc_M15,2025-07-02,700,CN4
B4804,M15,Thuoc_M15,2025-06-14,1000,CN4
B4805,M48,Thuoc_M48,2026-08-24,500,CN6
B4806,M8,Thuoc_M8,2027-04-13,100,CN6
B4807,M25,Thuoc_M25,2026-09-08,700,CN5
B4808,M20,Thuoc_M20,2026-05-31,900,CN2
B4809,M19,Thuoc_M19,2027-02-15,1000,CN4
B4810,M33,Thuoc_M33,2027-04-20,600,CN1
B4811,M14,Thuoc_M14,2026-12-26,1700,CN8
B4812,M35,Thuoc_M35,2025-05-20,1300,CN7
B4813,M41,Thuoc_M41,2027-01-21,1600,CN9
B4814,M21,Thuoc_M21,2026-05-16,1300,CN7
B4815,M40,Thuoc_M40,2026-06-04,400,CN4
B4816,M48,Thuoc_M48,2025-03-22,1700,CN8
B4817,M13,Thuoc_M13,2027-07-04,100,CN2
B4818,M28,Thuoc_M28,2027-05-02,1500,CN9
B4819,M17,Thuoc_M17,2027-05-23,1400,CN9
B4820,M24,Thuoc_M24,2027-06-03,1600,CN4
B4821,M21,Thuoc_M21,2026-10-19,800,CN8
B4822,M16,Thuoc_M16,2026-10-12,200,CN3
B4823,M50,Thuoc_M50,2027-04-16,1500,CN2
B4824,M29,Thuoc_M29,2025-10-07,1600,CN6
B4825,M20,Thuoc_M20,2025-07-10,700,CN2
B4826,M6,Thuoc_M6,2025-04-29,1600,CN8
B4827,M10,Thuoc_M10,2027-02-25,700,CN5
B4828,M34,Thuoc_M34,2025-06-13,400,CN10
B4829,M24,Thuoc_M24,2026-03-01,500,CN7
B4830,M40,Thuoc_M40,2027-06-27,400,CN9
B4831,M46,Thuoc_M46,2027-05-02,1100,CN4
B4832,M4,Thuoc_M4,2026-04-03,500,CN3
B4833,M18,Thuoc_M18,2026-07-02,1500,CN4
B4834,M18,Thuoc_M18,2027-02-12,1200,CN3
B4835,M42,Thuoc_M42,2027-02-04,1200,CN10
B4836,M34,Thuoc_M34,2027-01-27,300,CN1
B4837,M28,Thuoc_M28,2025-12-02,200,CN6
B4838,M47,Thuoc_M47,2025-07-31,1900,CN8
B4839,M32,Thuoc_M32,2027-08-30,1300,CN6
B4840,M1,Thuoc_M1,2026-05-29,800,CN9
B4841,M30,Thuoc_M30,2027-03-09,1800,CN2
B4842,M15,Thuoc_M15,2025-05-11,400,CN8
B4843,M3,Thuoc_M3,2026-05-10,2000,CN8
B4844,M4,Thuoc_M4,2025-11-13,1100,CN4
B4845,M26,Thuoc_M26,2027-03-09,1600,CN10
B4846,M20,Thuoc_M20,2027-06-24,400,CN6
B4847,M45,Thuoc_M45,2026-03-20,100,CN8
B4848,M7,Thuoc_M7,2026-12-10,1700,CN9
B4849,M5,Thuoc_M5,2026-03-09,900,CN4
B4850,M17,Thuoc_M17,2026-06-09,1100,CN9
B4851,M33,Thuoc_M33,2025-10-29,1700,CN5
B4852,M43,Thuoc_M43,2026-09-19,700,CN6
B4853,M34,Thuoc_M34,2025-07-29,1900,CN1
B4854,M41,Thuoc_M41,2026-11-03,100,CN8
B4855,M23,Thuoc_M23,2026-04-29,1500,CN7
B4856,M35,Thuoc_M35,2027-04-14,100,CN8
B4857,M24,Thuoc_M24,2026-02-17,1700,CN5
B4858,M27,Thuoc_M27,2025-04-07,100,CN7
B4859,M48,Thuoc_M48,2026-09-11,900,CN6
B4860,M36,Thuoc_M36,2025-07-16,1200,CN7
B4861,M35,Thuoc_M35,2026-08-17,1100,CN3
B4862,M35,Thuoc_M35,2026-01-15,900,CN3
B4863,M47,Thuoc_M47,2025-12-25,300,CN7
B4864,M21,Thuoc_M21,2027-01-07,700,CN7
B4865,M34,Thuoc_M34,2026-02-25,900,CN1
B4866,M35,Thuoc_M35,2026-12-15,1000,CN9
B4867,M30,Thuoc_M30,2025-04-28,500,CN9
B4868,M17,Thuoc_M17,2026-04-16,500,CN6
B4869,M17,Thuoc_M17,2026-03-05,2000,CN8
B4870,M26,Thuoc_M26,2026-04-30,900,CN3
B4871,M13,Thuoc_M13,2027-06-14,800,CN4
B4872,M42,Thuoc_M42,2026-02-27,800,CN1
B4873,M42,Thuoc_M42,2027-02-06,800,CN7
B4874,M42,Thuoc_M42,2027-01-11,300,CN10
B4875,M4,Thuoc_M4,2026-06-11,500,CN10
B4876,M8,Thuoc_M8,2026-06-13,1800,CN6
B4877,M39,Thuoc_M39,2026-12-11,900,CN10
B4878,M5,Thuoc_M5,2025-10-07,1900,CN9
B4879,M2,Thuoc_M2,2025-07-09,1500,CN7
B4880,M1,Thuoc_M1,2025-10-19,200,CN8
B4881,M5,Thuoc_M5,2025-10-08,1300,CN1
B4882,M38,Thuoc_M38,2025-08-28,600,CN7
B4883,M26,Thuoc_M26,2025-11-22,800,CN6
B4884,M47,Thuoc_M47,2026-11-07,1100,CN9
B4885,M35,Thuoc_M35,2026-12-12,1500,CN6
B4886,M21,Thuoc_M21,2027-06-15,1800,CN10
B4887,M22,Thuoc_M22,2027-02-16,800,CN10
B4888,M32,Thuoc_M32,2026-02-22,700,CN5
B4889,M19,Thuoc_M19,2027-07-14,900,CN3
B4890,M44,Thuoc_M44,2025-05-11,1400,CN10
B4891,M40,Thuoc_M40,2025-04-01,1600,CN3
B4892,M48,Thuoc_M48,2025-09-01,400,CN6
B4893,M48,Thuoc_M48,2025-11-22,1000,CN1
B4894,M14,Thuoc_M14,2027-09-05,1800,CN9
B4895,M32,Thuoc_M32,2025-06-14,1900,CN5
B4896,M39,Thuoc_M39,2025-09-08,300,CN1
B4897,M50,Thuoc_M50,2025-12-07,2000,CN6
B4898,M8,Thuoc_M8,2026-01-03,1600,CN4
B4899,M13,Thuoc_M13,2026-03-13,1500,CN1
B4900,M39,Thuoc_M39,2026-07-30,1400,CN2
B4901,M25,Thuoc_M25,2026-05-19,1800,CN9
B4902,M49,Thuoc_M49,2026-12-30,400,CN10
B4903,M15,Thuoc_M15,2026-10-02,2000,CN2
B4904,M28,Thuoc_M28,2026-09-11,1600,CN8
B4905,M35,Thuoc_M35,2026-12-07,100,CN8
B4906,M22,Thuoc_M22,2027-04-22,1800,CN6
B4907,M2,Thuoc_M2,2026-08-13,200,CN9
B4908,M34,Thuoc_M34,2026-03-04,800,CN3
B4909,M9,Thuoc_M9,2026-02-18,200,CN10
B4910,M29,Thuoc_M29,2027-08-07,1400,CN8
B4911,M26,Thuoc_M26,2026-10-25,1000,CN6
B4912,M39,Thuoc_M39,2026-10-11,800,CN6
B4913,M40,Thuoc_M40,2026-05-07,1700,CN3
B4914,M40,Thuoc_M40,2026-04-23,700,CN10
B4915,M6,Thuoc_M6,2025-09-01,1200,CN5
B4916,M49,Thuoc_M49,2025-04-06,700,CN8
B4917,M5,Thuoc_M5,2026-02-14,1500,CN10
B4918,M38,Thuoc_M38,2026-03-19,700,CN8
B4919,M8,Thuoc_M8,2025-08-26,1800,CN3
B4920,M33,Thuoc_M33,2026-01-28,1400,CN10
B4921,M24,Thuoc_M24,2026-09-11,100,CN1
B4922,M8,Thuoc_M8,2025-07-01,1100,CN9
B4923,M35,Thuoc_M35,2026-09-29,300,CN1
B4924,M34,Thuoc_M34,2026-10-23,1400,CN6
B4925,M2,Thuoc_M2,2026-01-12,500,CN9
B4926,M48,Thuoc_M48,2027-06-29,400,CN6
B4927,M28,Thuoc_M28,2026-09-04,1200,CN1
B4928,M45,Thuoc_M45,2025-11-16,1000,CN6
B4929,M41,Thuoc_M41,2026-02-15,700,CN3
B4930,M50,Thuoc_M50,2027-05-16,600,CN8
B4931,M20,Thuoc_M20,2026-06-15,500,CN4
B4932,M50,Thuoc_M50,2026-04-12,100,CN8
B4933,M7,Thuoc_M7,2025-08-02,2000,CN6
B4934,M43,Thuoc_M43,2025-09-16,1900,CN1
B4935,M25,Thuoc_M25,2025-08-23,300,CN5
B4936,M21,Thuoc_M21,2025-07-28,500,CN10
B4937,M48,Thuoc_M48,2026-05-31,1100,CN7
B4938,M36,Thuoc_M36,2025-11-21,1700,CN9
B4939,M6,Thuoc_M6,2025-05-31,1100,CN4
B4940,M24,Thuoc_M24,2027-06-28,400,CN5
B4941,M39,Thuoc_M39,2026-10-29,2000,CN4
B4942,M45,Thuoc_M45,2027-08-23,300,CN4
B4943,M22,Thuoc_M22,2025-10-13,1300,CN9
B4944,M20,Thuoc_M20,2025-09-21,1000,CN6
B4945,M7,Thuoc_M7,2025-04-04,1500,CN9
B4946,M22,Thuoc_M22,2025-12-21,700,CN9
B4947,M12,Thuoc_M12,2027-05-31,1300,CN3
B4948,M42,Thuoc_M42,2025-09-08,300,CN1
B4949,M39,Thuoc_M39,2026-06-19,2000,CN10
B4950,M21,Thuoc_M21,2025-03-26,400,CN1
B4951,M18,Thuoc_M18,2026-11-15,2000,CN8
B4952,M32,Thuoc_M32,2026-11-09,1300,CN3
B4953,M33,Thuoc_M33,2027-06-20,500,CN6
B4954,M28,Thuoc_M28,2027-05-07,1700,CN9
B4955,M28,Thuoc_M28,2026-02-17,600,CN10
B4956,M13,Thuoc_M13,2027-08-31,1900,CN6
B4957,M29,Thuoc_M29,2026-02-26,900,CN10
B4958,M38,Thuoc_M38,2027-04-01,200,CN3
B4959,M37,Thuoc_M37,2026-10-17,900,CN10
B4960,M16,Thuoc_M16,2027-03-26,1500,CN6
B4961,M7,Thuoc_M7,2025-05-16,1800,CN4
B4962,M35,Thuoc_M35,2026-11-13,900,CN9
B4963,M42,Thuoc_M42,2026-08-30,800,CN1
B4964,M37,Thuoc_M37,2027-09-04,700,CN9
B4965,M2,Thuoc_M2,2026-08-06,1100,CN10
B4966,M48,Thuoc_M48,2026-07-10,1400,CN7
B4967,M50,Thuoc_M50,2026-12-22,400,CN5
B4968,M26,Thuoc_M26,2026-05-12,1800,CN6
B4969,M14,Thuoc_M14,2025-09-18,600,CN9
B4970,M3,Thuoc_M3,2025-07-01,900,CN4
B4971,M49,Thuoc_M49,2025-12-29,500,CN10
B4972,M27,Thuoc_M27,2025-09-29,400,CN9
B4973,M48,Thuoc_M48,2026-01-30,600,CN6
B4974,M16,Thuoc_M16,2025-04-25,1500,CN7
B4975,M7,Thuoc_M7,2026-04-12,1200,CN7
B4976,M27,Thuoc_M27,2027-03-26,1200,CN3
B4977,M43,Thuoc_M43,2025-11-02,1600,CN2
B4978,M27,Thuoc_M27,2025-03-23,1300,CN3
B4979,M34,Thuoc_M34,2027-02-28,1000,CN5
B4980,M1,Thuoc_M1,2026-11-19,2000,CN7
B4981,M22,Thuoc_M22,2025-10-10,1000,CN7
B4982,M43,Thuoc_M43,2025-09-13,1800,CN2
B4983,M45,Thuoc_M45,2025-04-28,700,CN10
B4984,M13,Thuoc_M13,2026-11-05,1700,CN2
B4985,M43,Thuoc_M43,2025-10-23,200,CN1
B4986,M19,Thuoc_M19,2026-04-02,1100,CN2
B4987,M40,Thuoc_M40,2027-04-12,1100,CN7
B4988,M12,Thuoc_M12,2025-07-23,1700,CN2
B4989,M36,Thuoc_M36,2027-03-28,600,CN4
B4990,M21,Thuoc_M21,2027-06-22,100,CN1
B4991,M12,Thuoc_M12,2027-01-06,1500,CN1
B4992,M22,Thuoc_M22,2025-05-08,1100,CN8
B4993,M7,Thuoc_M7,2026-02-07,1400,CN8
B4994,M8,Thuoc_M8,2027-01-18,1300,CN6
B4995,M14,Thuoc_M14,2025-06-23,1100,CN8
B4996,M14,Thuoc_M14,2025-09-14,1100,CN4
B4997,M49,Thuoc_M49,2025-06-07,700,CN8
B4998,M27,Thuoc_M27,2026-09-19,600,CN5
B4999,M43,Thuoc_M43,2025-07-17,1300,CN6
B5000,M32,Thuoc_M32,2026-02-05,1600,CN4
B5001,M22,Thuoc_M22,2027-07-13,900,CN6
B5002,M22,Thuoc_M22,2026-04-11,1400,CN4
B5003,M28,Thuoc_M28,2025-08-01,1900,CN8
B5004,M49,Thuoc_M49,2027-06-25,2000,CN1
B5005,M40,Thuoc_M40,2025-12-16,900,CN5
B5006,M13,Thuoc_M13,2025-07-23,100,CN2
B5007,M40,Thuoc_M40,2025-10-06,800,CN2
B5008,M33,Thuoc_M33,2027-02-22,1900,CN4
B5009,M11,Thuoc_M11,2026-10-03,1900,CN9
B5010,M44,Thuoc_M44,2025-09-01,200,CN9
B5011,M42,Thuoc_M42,2025-08-27,1100,CN2
B5012,M33,Thuoc_M33,2027-01-21,600,CN6
B5013,M8,Thuoc_M8,2025-11-21,1500,CN3
B5014,M23,Thuoc_M23,2026-10-09,2000,CN8
B5015,M23,Thuoc_M23,2026-07-23,1000,CN9
B5016,M1,Thuoc_M1,2025-10-12,1300,CN10
B5017,M28,Thuoc_M28,2027-06-09,1500,CN7
B5018,M7,Thuoc_M7,2026-12-22,1800,CN3
B5019,M41,Thuoc_M41,2027-08-24,700,CN8
B5020,M20,Thuoc_M20,2026-01-28,1200,CN2
B5021,M31,Thuoc_M31,2027-04-07,1900,CN8
B5022,M17,Thuoc_M17,2025-06-20,1300,CN3
B5023,M29,Thuoc_M29,2027-01-13,1700,CN9
B5024,M14,Thuoc_M14,2027-03-11,1200,CN6
B5025,M33,Thuoc_M33,2026-06-21,1100,CN10
B5026,M43,Thuoc_M43,2025-06-30,100,CN6
B5027,M36,Thuoc_M36,2027-09-02,1500,CN4
B5028,M32,Thuoc_M32,2026-09-28,200,CN6
B5029,M25,Thuoc_M25,2027-03-15,1100,CN9
B5030,M20,Thuoc_M20,2027-02-24,1900,CN8
B5031,M29,Thuoc_M29,2026-07-23,1000,CN1
B5032,M22,Thuoc_M22,2025-06-19,200,CN8
B5033,M9,Thuoc_M9,2025-05-25,900,CN7
B5034,M31,Thuoc_M31,2026-09-13,1500,CN8
B5035,M26,Thuoc_M26,2026-06-02,600,CN7
B5036,M3,Thuoc_M3,2027-06-13,500,CN1
B5037,M29,Thuoc_M29,2026-05-06,800,CN6
B5038,M16,Thuoc_M16,2025-11-07,1800,CN1
B5039,M42,Thuoc_M42,2027-03-25,900,CN9
B5040,M1,Thuoc_M1,2027-02-18,1100,CN1
B5041,M18,Thuoc_M18,2027-04-14,1700,CN9
B5042,M12,Thuoc_M12,2027-05-14,1300,CN4
B5043,M17,Thuoc_M17,2027-02-06,100,CN7
B5044,M33,Thuoc_M33,2026-07-07,1200,CN9
B5045,M48,Thuoc_M48,2025-08-30,600,CN3
B5046,M26,Thuoc_M26,2026-12-01,1500,CN8
B5047,M35,Thuoc_M35,2026-10-18,1300,CN9
B5048,M11,Thuoc_M11,2027-01-03,900,CN2
B5049,M8,Thuoc_M8,2027-05-25,100,CN1
B5050,M24,Thuoc_M24,2025-10-01,500,CN8
B5051,M22,Thuoc_M22,2026-09-30,800,CN10
B5052,M26,Thuoc_M26,2025-11-13,1900,CN1
B5053,M43,Thuoc_M43,2026-05-02,400,CN9
B5054,M32,Thuoc_M32,2027-06-01,500,CN4
B5055,M27,Thuoc_M27,2026-09-01,1200,CN3
B5056,M42,Thuoc_M42,2026-01-18,1000,CN9
B5057,M43,Thuoc_M43,2026-10-08,1100,CN3
B5058,M31,Thuoc_M31,2026-10-06,1300,CN2
B5059,M7,Thuoc_M7,2026-08-22,1900,CN9
B5060,M25,Thuoc_M25,2027-06-20,700,CN2
B5061,M5,Thuoc_M5,2027-08-02,300,CN8
B5062,M40,Thuoc_M40,2027-03-24,2000,CN10
B5063,M31,Thuoc_M31,2027-04-18,1600,CN2
B5064,M20,Thuoc_M20,2026-09-10,1300,CN1
B5065,M24,Thuoc_M24,2027-02-04,1300,CN10
B5066,M8,Thuoc_M8,2027-07-27,900,CN9
B5067,M46,Thuoc_M46,2027-03-28,1800,CN6
B5068,M18,Thuoc_M18,2026-06-29,600,CN8
B5069,M22,Thuoc_M22,2027-01-13,1600,CN2
B5070,M27,Thuoc_M27,2027-04-09,800,CN9
B5071,M31,Thuoc_M31,2025-06-24,1400,CN4
B5072,M37,Thuoc_M37,2025-06-09,700,CN2
B5073,M45,Thuoc_M45,2027-05-07,500,CN5
B5074,M20,Thuoc_M20,2026-08-01,300,CN4
B5075,M16,Thuoc_M16,2025-09-27,1200,CN3
B5076,M26,Thuoc_M26,2025-05-26,1900,CN6
B5077,M6,Thuoc_M6,2027-08-31,2000,CN1
B5078,M27,Thuoc_M27,2026-11-22,600,CN8
B5079,M9,Thuoc_M9,2025-04-14,1300,CN7
B5080,M50,Thuoc_M50,2027-05-31,200,CN9
B5081,M50,Thuoc_M50,2026-01-29,300,CN2
B5082,M27,Thuoc_M27,2025-04-20,1300,CN8
B5083,M35,Thuoc_M35,2027-03-27,1800,CN6
B5084,M41,Thuoc_M41,2027-03-14,1500,CN9
B5085,M10,Thuoc_M10,2026-09-26,1800,CN4
B5086,M17,Thuoc_M17,2026-10-21,1300,CN1
B5087,M22,Thuoc_M22,2026-06-29,300,CN8
B5088,M45,Thuoc_M45,2026-04-04,400,CN1
B5089,M22,Thuoc_M22,2025-04-18,900,CN3
B5090,M43,Thuoc_M43,2025-05-02,1800,CN10
B5091,M47,Thuoc_M47,2027-07-06,800,CN6
B5092,M18,Thuoc_M18,2026-09-05,1900,CN3
B5093,M9,Thuoc_M9,2026-05-21,1700,CN3
B5094,M25,Thuoc_M25,2027-06-06,600,CN6
B5095,M45,Thuoc_M45,2025-11-02,200,CN1
B5096,M43,Thuoc_M43,2025-11-29,1300,CN1
B5097,M16,Thuoc_M16,2026-12-28,1700,CN8
B5098,M10,Thuoc_M10,2025-12-11,1500,CN10
B5099,M23,Thuoc_M23,2026-12-20,200,CN10
B5100,M29,Thuoc_M29,2026-07-13,2000,CN7
B5101,M36,Thuoc_M36,2026-03-09,1600,CN8
B5102,M49,Thuoc_M49,2025-09-19,1100,CN4
B5103,M39,Thuoc_M39,2027-08-25,700,CN2
B5104,M43,Thuoc_M43,2026-10-22,1900,CN10
B5105,M23,Thuoc_M23,2025-07-22,2000,CN3
B5106,M9,Thuoc_M9,2025-09-12,1900,CN6
B5107,M14,Thuoc_M14,2027-01-21,300,CN5
B5108,M33,Thuoc_M33,2025-12-03,600,CN10
B5109,M5,Thuoc_M5,2026-12-12,800,CN2
B5110,M41,Thuoc_M41,2027-06-20,200,CN6
B5111,M36,Thuoc_M36,2027-02-10,200,CN2
B5112,M19,Thuoc_M19,2025-12-24,1600,CN6
B5113,M10,Thuoc_M10,2025-08-28,200,CN7
B5114,M24,Thuoc_M24,2025-09-22,1000,CN7
B5115,M3,Thuoc_M3,2026-07-16,2000,CN1
B5116,M35,Thuoc_M35,2026-05-27,1900,CN6
B5117,M45,Thuoc_M45,2027-08-18,1700,CN3
B5118,M50,Thuoc_M50,2025-10-29,1400,CN9
B5119,M35,Thuoc_M35,2026-08-11,1400,CN1
B5120,M10,Thuoc_M10,2026-07-29,300,CN1
B5121,M28,Thuoc_M28,2027-05-28,300,CN5
B5122,M30,Thuoc_M30,2025-12-12,800,CN9
B5123,M25,Thuoc_M25,2025-10-01,1300,CN4
B5124,M19,Thuoc_M19,2025-06-24,1700,CN4
B5125,M10,Thuoc_M10,2026-11-06,1400,CN10
B5126,M40,Thuoc_M40,2027-01-19,400,CN2
B5127,M21,Thuoc_M21,2027-03-24,500,CN9
B5128,M1,Thuoc_M1,2025-04-04,1600,CN2
B5129,M46,Thuoc_M46,2026-12-25,200,CN5
B5130,M45,Thuoc_M45,2026-04-04,1000,CN6
B5131,M20,Thuoc_M20,2026-07-06,1000,CN6
B5132,M40,Thuoc_M40,2025-05-22,700,CN7
B5133,M42,Thuoc_M42,2026-10-04,1200,CN5
B5134,M10,Thuoc_M10,2025-09-21,200,CN3
B5135,M49,Thuoc_M49,2025-12-19,500,CN9
B5136,M12,Thuoc_M12,2027-06-18,800,CN6
B5137,M15,Thuoc_M15,2025-08-20,900,CN9
B5138,M20,Thuoc_M20,2025-09-20,600,CN2
B5139,M18,Thuoc_M18,2026-10-29,200,CN10
B5140,M7,Thuoc_M7,2025-11-18,100,CN1
B5141,M30,Thuoc_M30,2025-04-13,1600,CN4
B5142,M47,Thuoc_M47,2027-02-25,1000,CN5
B5143,M43,Thuoc_M43,2026-01-04,1100,CN7
B5144,M17,Thuoc_M17,2027-05-21,1000,CN4
B5145,M42,Thuoc_M42,2026-05-11,1000,CN1
B5146,M1,Thuoc_M1,2025-11-18,1100,CN8
B5147,M12,Thuoc_M12,2025-09-30,300,CN3
B5148,M38,Thuoc_M38,2025-12-17,1200,CN1
B5149,M16,Thuoc_M16,2025-12-18,1100,CN5
B5150,M13,Thuoc_M13,2026-06-04,2000,CN9
B5151,M24,Thuoc_M24,2026-09-01,700,CN7
B5152,M16,Thuoc_M16,2026-10-03,600,CN5
B5153,M7,Thuoc_M7,2027-02-12,900,CN9
B5154,M18,Thuoc_M18,2025-07-24,1000,CN7
B5155,M30,Thuoc_M30,2026-08-16,700,CN8
B5156,M33,Thuoc_M33,2027-06-27,700,CN10
B5157,M22,Thuoc_M22,2026-08-02,800,CN4
B5158,M30,Thuoc_M30,2026-07-22,600,CN7
B5159,M38,Thuoc_M38,2027-07-23,1600,CN3
B5160,M5,Thuoc_M5,2026-07-11,900,CN9
B5161,M29,Thuoc_M29,2027-02-19,1600,CN6
B5162,M9,Thuoc_M9,2026-07-21,500,CN6
B5163,M32,Thuoc_M32,2026-10-08,700,CN1
B5164,M19,Thuoc_M19,2027-06-12,1000,CN10
B5165,M17,Thuoc_M17,2027-07-30,1800,CN10
B5166,M2,Thuoc_M2,2027-01-20,1800,CN8
B5167,M10,Thuoc_M10,2025-03-31,300,CN4
B5168,M41,Thuoc_M41,2027-03-11,200,CN1
B5169,M30,Thuoc_M30,2025-09-28,500,CN10
B5170,M4,Thuoc_M4,2026-06-25,1100,CN7
B5171,M1,Thuoc_M1,2026-10-28,600,CN6
B5172,M43,Thuoc_M43,2027-04-18,100,CN8
B5173,M28,Thuoc_M28,2026-08-09,1200,CN6
B5174,M22,Thuoc_M22,2026-10-02,300,CN5
B5175,M25,Thuoc_M25,2026-02-25,1300,CN8
B5176,M39,Thuoc_M39,2026-01-17,900,CN6
B5177,M3,Thuoc_M3,2025-03-24,1000,CN9
B5178,M1,Thuoc_M1,2026-11-29,1600,CN5
B5179,M23,Thuoc_M23,2025-12-01,1400,CN1
B5180,M7,Thuoc_M7,2026-11-23,1300,CN1
B5181,M30,Thuoc_M30,2025-07-13,700,CN8
B5182,M25,Thuoc_M25,2027-02-28,600,CN6
B5183,M7,Thuoc_M7,2025-08-29,1900,CN5
B5184,M43,Thuoc_M43,2025-11-13,1000,CN4
B5185,M22,Thuoc_M22,2025-05-04,400,CN10
B5186,M14,Thuoc_M14,2026-04-16,1200,CN5
B5187,M9,Thuoc_M9,2026-02-18,1300,CN10
B5188,M50,Thuoc_M50,2026-05-30,500,CN8
B5189,M22,Thuoc_M22,2026-10-03,1500,CN10
B5190,M22,Thuoc_M22,2025-05-02,1300,CN7
B5191,M26,Thuoc_M26,2027-07-14,400,CN10
B5192,M11,Thuoc_M11,2027-06-26,1000,CN10
B5193,M2,Thuoc_M2,2025-07-28,1800,CN4
B5194,M39,Thuoc_M39,2025-07-13,1600,CN1
B5195,M37,Thuoc_M37,2025-10-23,400,CN2
B5196,M47,Thuoc_M47,2025-09-11,100,CN7
B5197,M42,Thuoc_M42,2025-04-09,1900,CN8
B5198,M34,Thuoc_M34,2025-09-26,1400,CN2
B5199,M29,Thuoc_M29,2027-05-27,1800,CN5
B5200,M15,Thuoc_M15,2025-06-25,400,CN7
B5201,M14,Thuoc_M14,2026-05-15,1500,CN6
B5202,M14,Thuoc_M14,2026-12-27,1500,CN10
B5203,M21,Thuoc_M21,2026-11-22,700,CN7
B5204,M36,Thuoc_M36,2025-05-29,200,CN5
B5205,M16,Thuoc_M16,2026-10-02,1300,CN6
B5206,M3,Thuoc_M3,2027-04-06,400,CN2
B5207,M22,Thuoc_M22,2025-10-31,1100,CN9
B5208,M28,Thuoc_M28,2027-07-12,1200,CN7
B5209,M39,Thuoc_M39,2025-04-18,1400,CN4
B5210,M47,Thuoc_M47,2027-03-19,1800,CN1
B5211,M10,Thuoc_M10,2026-08-31,600,CN5
B5212,M8,Thuoc_M8,2026-08-20,1800,CN9
B5213,M45,Thuoc_M45,2025-11-07,1500,CN9
B5214,M49,Thuoc_M49,2026-09-28,1600,CN9
B5215,M37,Thuoc_M37,2026-08-07,1700,CN8
B5216,M20,Thuoc_M20,2027-02-19,1800,CN1
B5217,M25,Thuoc_M25,2026-12-21,1200,CN1
B5218,M6,Thuoc_M6,2025-06-15,1500,CN6
B5219,M32,Thuoc_M32,2027-06-14,2000,CN3
B5220,M5,Thuoc_M5,2025-11-01,400,CN9
B5221,M29,Thuoc_M29,2025-04-28,200,CN5
B5222,M26,Thuoc_M26,2026-09-03,500,CN4
B5223,M1,Thuoc_M1,2026-07-25,1200,CN8
B5224,M25,Thuoc_M25,2025-07-11,300,CN10
B5225,M50,Thuoc_M50,2026-07-12,500,CN8
B5226,M19,Thuoc_M19,2025-05-04,800,CN6
B5227,M1,Thuoc_M1,2027-01-09,200,CN9
B5228,M32,Thuoc_M32,2027-01-15,500,CN4
B5229,M16,Thuoc_M16,2027-03-26,900,CN1
B5230,M39,Thuoc_M39,2025-08-12,1900,CN9
B5231,M30,Thuoc_M30,2027-08-08,1800,CN9
B5232,M26,Thuoc_M26,2025-10-13,1400,CN2
B5233,M13,Thuoc_M13,2025-06-13,800,CN7
B5234,M17,Thuoc_M17,2027-05-11,500,CN8
B5235,M4,Thuoc_M4,2025-11-18,400,CN6
B5236,M13,Thuoc_M13,2027-06-21,1100,CN3
B5237,M17,Thuoc_M17,2026-06-07,200,CN3
B5238,M32,Thuoc_M32,2027-06-05,1400,CN7
B5239,M41,Thuoc_M41,2026-06-29,900,CN1
B5240,M29,Thuoc_M29,2026-12-24,300,CN10
B5241,M7,Thuoc_M7,2026-03-27,1100,CN2
B5242,M24,Thuoc_M24,2026-11-12,1600,CN8
B5243,M32,Thuoc_M32,2027-05-21,1800,CN8
B5244,M29,Thuoc_M29,2026-09-27,900,CN6
B5245,M8,Thuoc_M8,2025-07-26,300,CN7
B5246,M48,Thuoc_M48,2025-05-25,1500,CN5
B5247,M36,Thuoc_M36,2025-05-29,600,CN9
B5248,M25,Thuoc_M25,2025-10-21,1900,CN3
B5249,M43,Thuoc_M43,2026-03-24,1600,CN5
B5250,M21,Thuoc_M21,2025-10-20,1900,CN5
B5251,M27,Thuoc_M27,2027-06-20,700,CN3
B5252,M30,Thuoc_M30,2027-05-15,700,CN4
B5253,M24,Thuoc_M24,2026-05-16,1300,CN2
B5254,M31,Thuoc_M31,2025-06-27,100,CN9
B5255,M32,Thuoc_M32,2026-04-21,500,CN1
B5256,M4,Thuoc_M4,2027-02-26,1700,CN5
B5257,M36,Thuoc_M36,2027-03-08,2000,CN8
B5258,M33,Thuoc_M33,2026-02-16,500,CN4
